ativo_objeto,ticker_opcao,tipo,strike,vencimento,dte,categoria_vencimento,ultimo_preco,vol_media_5d,vol_media_10d,vol_media_21d,negocios_media_5d,variacao_volume,variacao_preco,moneyness,moneyness_cat,liquidez_score,spot,retorno_5d,retorno_21d,retorno_63d,vol_hist_21d,dist_max,dist_min,vol_relativa,tendencia,cenario,estruturas_sugeridas,score,status,motivo,risco_principal,data_analise,ultima_data_cotahist
ITUB4,ITUBR429,PUT,39.11,2026-06-19,23,CURTO,0.79,153749.6,213123.6,109244.62,89.6,0.407388,0.161765,-0.008182,ATM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
WEGE3,WEGEF435,CALL,43.53,2026-06-19,23,CURTO,1.32,178538.4,107110.3,103738.0,90.0,0.721051,-0.185185,-0.018378,ATM,100.0,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBR431,PUT,39.36,2026-06-19,23,CURTO,0.87,179956.8,197303.0,111889.62,157.2,0.608342,0.144737,-0.001778,ATM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBR434,PUT,39.6,2026-06-19,23,CURTO,0.98,252134.14,213865.01,109186.0,126.6,1.309217,0.152941,0.004293,ATM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBR430,PUT,38.87,2026-06-19,23,CURTO,0.69,237375.32,155936.91,86748.36,87.6,1.736367,0.169492,-0.014407,ATM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCF200,CALL,17.51,2026-06-19,23,CURTO,0.67,193058.6,170770.7,104800.05,55.6,0.842161,-0.151899,0.006282,ATM,100.0,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRF454,CALL,44.94,2026-06-19,23,CURTO,1.7,1623542.0,1042127.1,643611.29,706.8,1.522551,-0.285714,-0.010236,ATM,100.0,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
GGBR4,GGBRR244,PUT,24.18,2026-06-19,23,CURTO,0.77,161102.8,106811.2,73142.11,116.2,1.2026,-0.330435,0.007031,ATM,100.0,24.01,0.028706,0.105433,0.115706,0.274542,-0.014368,0.574426,-0.382472,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Reversão de tendência antes do vencimento.,2026-05-27,2026-05-22
GGBR4,GGBRR239,PUT,23.68,2026-06-19,23,CURTO,0.6,122567.2,155032.7,83531.1,146.6,0.467324,-0.381443,-0.013936,ATM,100.0,24.01,0.028706,0.105433,0.115706,0.274542,-0.014368,0.574426,-0.382472,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Reversão de tendência antes do vencimento.,2026-05-27,2026-05-22
ENEV3,ENEVR230,PUT,23.0,2026-06-19,23,CURTO,0.29,530987.6,402091.56,402091.56,22.0,0.320564,0.115385,-0.085217,OTM,100.0,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
ENEV3,ENEVF255,CALL,25.5,2026-06-19,23,CURTO,0.78,135488.6,91707.5,91707.5,63.6,0.477399,-0.22,-0.021176,OTM,100.0,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
BPAC11,BPACR535,PUT,53.55,2026-06-19,23,CURTO,1.53,175945.6,101541.7,50629.86,61.8,2.475135,0.040816,-0.007096,ATM,100.0,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ENEV3,ENEVF260,CALL,26.0,2026-06-19,23,CURTO,1.12,303837.8,157138.3,121016.77,89.0,1.510708,-0.243243,-0.04,OTM,100.0,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
ENEV3,ENEVF275,CALL,27.5,2026-06-19,23,CURTO,0.33,239064.8,140531.4,87048.67,11.4,1.746335,-0.592593,-0.092364,OTM,100.0,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
BPAC11,BPACF540,CALL,54.05,2026-06-19,23,CURTO,2.03,188486.6,135065.2,70228.38,57.8,1.683909,-0.282686,-0.00222,ATM,100.0,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
RENT3,RENTR443,PUT,43.87,2026-06-19,23,CURTO,1.95,266189.8,139225.3,69504.95,12.8,2.829796,-0.194215,0.011853,ATM,100.0,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBR421,PUT,42.17,2026-06-19,23,CURTO,0.95,201853.6,178603.0,98329.33,315.2,1.052832,-0.095238,0.011145,ATM,100.0,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",90.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRF455,CALL,44.96,2026-06-19,23,CURTO,5.56,99692.25,99692.25,99692.25,48.25,0.0,-0.266491,-0.010676,ATM,99.8,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",89.9,CANDIDATA_PROXIMO_PREGAO,Liquidez score 99.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
WEGE3,WEGEF424W1,CALL,42.42,2026-06-05,9,CURTO,1.31,98419.2,82293.0,82293.0,18.8,0.195961,-0.841404,0.007308,ATM,99.1,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",89.7,CANDIDATA_PROXIMO_PREGAO,Liquidez score 99.1 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBR411,PUT,41.17,2026-06-19,23,CURTO,0.53,98005.2,76722.4,47934.53,234.4,1.044564,-0.184615,-0.012873,ATM,98.8,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",89.6,CANDIDATA_PROXIMO_PREGAO,Liquidez score 98.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
HAPV3,HAPVF122,CALL,12.25,2026-06-19,23,CURTO,0.65,96787.6,90893.0,75459.95,95.4,0.282635,-0.503817,-0.016327,ATM,98.1,12.05,-0.032129,-0.047431,0.116775,0.804632,-0.7111,3.462963,-0.180459,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",89.4,CANDIDATA_PROXIMO_PREGAO,Liquidez score 98.1 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
B3SA3,B3SAR163,PUT,15.97,2026-06-19,23,CURTO,0.34,95554.6,60991.2,32288.57,61.4,1.959394,-0.081081,-0.043206,OTM,97.3,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",89.2,CANDIDATA_PROXIMO_PREGAO,Liquidez score 97.3 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRQ457W5,PUT,45.21,2026-05-29,2,CURTO,1.36,92008.4,53017.5,40885.85,60.2,1.250373,0.402062,0.016147,ATM,95.2,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",88.6,CANDIDATA_PROXIMO_PREGAO,Liquidez score 95.2 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
B3SA3,B3SAG169,CALL,16.89,2026-07-17,51,MEDIO,0.97,88932.8,50068.89,50068.89,82.6,0.776209,-0.058252,-0.013618,ATM,93.4,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",88.0,MONITORAR_NO_RTD,Liquidez score 93.4 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRQ450W5,PUT,44.46,2026-05-29,2,CURTO,0.84,88173.0,51636.8,51636.8,106.2,0.707561,0.253731,-0.00045,ATM,92.9,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",87.9,CANDIDATA_PROXIMO_PREGAO,Liquidez score 92.9 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
PETR4,PETRQ445W5,PUT,43.96,2026-05-29,2,CURTO,0.63,87522.0,47993.7,40002.17,50.0,1.187931,0.188679,-0.011829,ATM,92.5,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",87.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 92.5 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
B3SA3,B3SAS169,PUT,16.89,2026-07-17,51,MEDIO,0.86,86750.2,53923.8,26547.86,65.8,2.267691,0.011765,0.013618,ATM,92.1,16.66,-0.002395,-0.126377,-0.061408,0.377431,-0.160282,0.361111,0.207843,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",87.6,MONITORAR_NO_RTD,Liquidez score 92.1 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
HAPV3,HAPVF120,CALL,12.0,2026-06-19,23,CURTO,0.78,86218.2,116523.2,135875.14,78.8,-0.36546,-0.41791,0.004167,ATM,91.7,12.05,-0.032129,-0.047431,0.116775,0.804632,-0.7111,3.462963,-0.180459,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",87.5,CANDIDATA_PROXIMO_PREGAO,Liquidez score 91.7 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
BBAS3,BBASE206W5,CALL,20.6,2026-05-29,2,CURTO,0.53,82830.0,63117.29,63117.29,76.0,0.312319,-0.070175,0.016505,ATM,89.7,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",86.9,CANDIDATA_PROXIMO_PREGAO,Liquidez score 89.7 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ENEV3,ENEVR240,PUT,24.0,2026-06-19,23,CURTO,0.57,121638.0,61099.0,30604.0,7.4,2.974578,0.1875,-0.04,OTM,89.6,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",86.9,CANDIDATA_PROXIMO_PREGAO,Liquidez score 89.6 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
BPAC11,BPACR540,PUT,54.05,2026-06-19,23,CURTO,1.71,82032.6,85549.2,55149.81,72.2,0.48745,0.11039,0.00222,ATM,89.2,53.93,-0.010459,-0.130582,-0.128052,0.281294,-0.161797,0.401143,0.134169,BAIXA_MODERADA,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",86.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 89.2 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
WEGE3,WEGEF420,CALL,41.92,2026-06-19,23,CURTO,2.19,81949.5,81949.5,81949.5,25.75,0.0,0.335366,0.019323,ATM,89.2,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",86.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 89.2 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ENEV3,ENEVF247,CALL,24.75,2026-06-19,23,CURTO,1.69,51342.25,51342.25,51342.25,113.0,0.0,-0.453074,0.008485,ATM,70.8,24.96,-0.00399,-0.076582,0.139726,0.297968,-0.095324,0.896657,0.413965,LATERAL,PROTECAO_CARTEIRA,"Protective Put, Collar",86.2,CANDIDATA_PROXIMO_PREGAO,Liquidez score 70.8 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Decay temporal do prêmio caso o ativo não caia.,2026-05-27,2026-05-22
WEGE3,WEGER42,PUT,42.53,2026-06-19,23,CURTO,1.04,76706.4,80281.0,80281.0,33.0,-0.044526,0.009709,-0.004703,ATM,86.0,42.73,-0.009274,-0.098523,-0.168192,0.360012,-0.209143,0.203662,-0.266394,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 86.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
SUZB3,SUZBF416,CALL,41.67,2026-06-19,23,CURTO,1.3,76462.4,54303.4,42041.0,128.6,0.818758,-0.16129,0.00072,ATM,85.9,41.7,0.0,-0.119324,-0.270086,0.231886,-0.292981,0.015834,-0.29182,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.8,CANDIDATA_PROXIMO_PREGAO,Liquidez score 85.9 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ABEV3,ABEVF164,CALL,16.42,2026-06-19,23,CURTO,0.45,75361.0,60215.9,243255.0,69.4,-0.690198,0.875,-0.019488,ATM,85.2,16.1,0.026131,0.073333,-0.004329,0.55048,-0.050147,0.374893,-0.181097,ALTA_MODERADA,CONTINUACAO_ALTA,"Trava de Alta, Call Debit Spread",85.6,CANDIDATA_PROXIMO_PREGAO,Liquidez score 85.2 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Reversão de tendência antes do vencimento.,2026-05-27,2026-05-22
BBAS3,BBASQ211W5,PUT,21.1,2026-05-29,2,CURTO,0.38,75167.8,49240.2,25211.8,51.0,1.981453,-0.387097,0.007583,ATM,85.1,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.5,CANDIDATA_PROXIMO_PREGAO,Liquidez score 85.1 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCG179,CALL,17.91,2026-07-17,51,MEDIO,0.78,110844.2,129254.9,129254.9,44.2,-0.142437,-0.04878,-0.016192,ATM,100.0,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCG2,CALL,17.41,2026-07-17,51,MEDIO,1.03,189611.8,134743.4,113033.17,40.2,0.677488,-0.063636,0.012062,ATM,100.0,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCR17,PUT,17.26,2026-06-19,23,CURTO,0.29,266637.6,240989.1,119222.33,164.4,1.236474,0.035714,-0.020857,OTM,100.0,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBAS3,BBASR201,PUT,20.1,2026-06-19,23,CURTO,0.24,197782.8,160448.4,95208.9,179.8,1.077356,-0.272727,-0.041791,OTM,100.0,20.94,0.011594,-0.105128,-0.208617,0.232023,-0.240754,0.141144,0.054066,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBF412,CALL,40.94,2026-06-19,23,CURTO,0.61,291113.6,291957.2,188701.19,265.0,0.542723,-0.298851,-0.036883,OTM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBF410,CALL,40.69,2026-06-19,23,CURTO,0.69,261092.2,500079.1,311404.9,135.6,-0.161567,-0.265957,-0.030966,OTM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
BBDC4,BBDCG175,CALL,17.66,2026-07-17,51,MEDIO,0.88,183193.8,162192.43,162192.43,57.0,0.129484,-0.043478,-0.002265,ATM,100.0,17.62,-0.003957,-0.136698,-0.173933,0.252721,-0.190257,0.143413,-0.134187,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
ITUB4,ITUBF408,CALL,40.5,2026-06-19,23,CURTO,0.75,152126.6,199621.3,119980.48,84.4,0.267928,-0.234694,-0.02642,OTM,100.0,39.43,-0.006801,-0.124362,-0.187848,0.239625,-0.201337,0.143893,0.001642,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
PETR4,PETRS452,PUT,44.69,2026-07-17,51,MEDIO,2.01,280242.4,162919.6,126020.77,77.2,1.223779,0.189349,0.004699,ATM,100.0,44.48,-0.021773,-0.066918,0.176408,0.26737,-0.106468,0.524854,0.019934,BAIXA_MODERADA,CONTINUACAO_BAIXA,"Trava de Baixa, Put Debit Spread",85.0,MONITORAR_NO_RTD,Liquidez score 100.0 ≥ 30 — monitorar confirmação via RTD.,Recuperação inesperada do ativo antes do vencimento.,2026-05-27,2026-05-22
RENT3,RENTR410,PUT,40.62,2026-06-19,23,CURTO,0.85,221363.6,111753.9,53852.48,15.2,3.110556,-0.241071,-0.067208,OTM,100.0,43.35,0.008609,-0.141584,-0.173183,0.548057,-0.179443,0.325688,-0.214046,LATERAL,RECUPERACAO_APOS_QUEDA,"Call Longa, Trava de Alta, Call Debit Spread",85.0,CANDIDATA_PROXIMO_PREGAO,Liquidez score 100.0 ≥ 50 com vencimento CURTO — candidata para próximo pregão.,Tese de recuperação não se confirma — perda do prêmio pago.,2026-05-27,2026-05-22
